-0.4326,-1.8766
-1.6656,-1.0532
0.1253,-1.1982
0.2877,-0.3739
-1.1465,-1.2926
1.1909,1.4390
1.1892,1.1125
-0.0376,1.7005
0.3273,1.9493
0.1746,0.8011
-0.1867,-0.0949
0.7258,-0.0818
-0.5883,-1.0497
2.1832,0.7772
-0.1364,-0.5109
0.1139,-0.3570
1.0668,2.8181
0.0593,0.8125
-0.0956,-0.0307
-0.8323,-1.1251
0.2944,0.3772
-1.3362,-0.5700
0.7143,2.9512
1.6236,1.9504
-0.6918,0.1715
0.8580,1.5374
1.2540,1.8088
-1.5937,-0.5921
-1.4410,-0.1816
0.5711,0.6153
-0.3999,-0.7140
0.6900,0.9167
0.8156,1.8123
0.7119,1.9278
1.2902,0.7475
0.6686,1.5808
1.1908,1.0187
-1.2025,-1.5384
-0.0198,0.5217
-0.1567,0.7754
-1.6041,-2.1743
0.2573,-1.2413
-1.0565,-1.1068
1.4151,1.9682
-0.8051,-0.7216
0.5287,2.1063
0.2193,-0.1115
-0.9219,-0.1267
-2.1707,-2.9555
-0.0592,-1.3223
-1.0106,-0.3440
0.6145,-0.7782
0.5077,-0.7928
1.6924,1.0874
0.5913,-0.8973
-0.6436,-0.0851
0.3803,0.1030
-1.0091,-2.3028
-0.0195,-0.9079
-0.0482,-1.0347
0.0000,-0.0716
-0.3179,-2.7325
1.0950,0.4007
-1.8740,-3.2654
0.4282,0.7578
0.8956,1.4942
0.7310,0.8781
0.5779,0.4764
0.0403,-2.5947
0.6771,0.7051
0.5689,-0.3074
-0.2556,-0.5211
-0.3775,-0.7050
-0.2959,-1.4541
-1.4751,-0.8951
-0.2340,0.0058
0.1184,-0.2324
0.3148,1.2069
1.4435,3.0218
-0.3510,-1.4591
0.6232,0.5973
0.7990,-0.3116
0.9409,1.6917
-0.9921,-0.4919
0.2120,-0.3052
0.2379,-0.3213
-1.0078,-1.7611
-0.7420,0.1838
1.0823,0.8338
-0.1315,-0.2813
0.3899,-0.8685
0.0880,0.4006
-0.6355,2.0548
-0.5596,-0.2699
0.4437,-0.9791
-0.9499,-0.7031
0.7812,-0.6546
0.5690,0.7175
-0.8217,-2.5148
-0.2656,0.4536
-1.1878,-0.0460
-2.2023,-0.6504
0.9863,2.3700
-0.5186,-1.2767
0.3274,0.7700
0.2341,1.1452
0.0215,-1.0526
-1.0039,-0.8022
-0.9471,-0.1843
-0.3744,-1.6626
-1.1859,-2.1388
-1.0559,-0.2777
1.4725,1.4661
0.0557,0.5802
-1.2173,0.1470
-0.0412,0.4408
-1.1283,-1.9154
-1.3493,-0.5973
-0.2611,-0.4280
0.9535,0.1372
0.1286,2.2227
0.6565,0.7366
-1.1678,-2.1051
-0.4606,0.1751
-0.2624,1.4196
-1.2132,-0.6195
-1.3194,-0.5293
0.9312,1.0365
0.0112,-0.1473
-0.6451,0.2258
0.8057,0.6110
0.2316,0.3071
-0.9898,-1.5164
1.3396,0.6541
0.2895,0.0211
1.4789,0.2906
1.1380,1.3866
-0.6841,-0.5817
-1.2919,-1.3329
-0.0729,-2.3205
-0.3306,-0.8414
-0.8436,-0.5944
0.4978,0.8670
1.4885,1.6677
-0.5465,-0.5838
-0.8468,-2.4501
-0.2463,0.0930
0.6630,0.5319
-0.8542,-0.3690
-1.2013,-0.6026
-0.1199,-0.2059
-0.0653,0.2600
0.4853,0.1502
-0.5955,-0.9179
-0.1497,-0.5320
-0.4348,-1.3881
-0.0793,0.1542
1.5352,2.7704
-0.6065,-1.1850
-1.3474,-1.8489
0.4694,1.1922
-0.9036,-0.8641
0.0359,1.5772
-0.6275,-2.3286
0.5354,-0.4983
0.5529,-0.2108
-0.2037,1.9727
-2.0543,-1.6227
0.1326,-0.3112
1.5929,1.6229
1.0184,0.7027
-1.5804,-0.6026
-0.0787,-0.0604
-0.6817,0.1363
-1.0246,-0.3222
-1.2344,-1.4656
0.2888,0.1751
-0.4293,-0.3014
0.0558,-0.7436
-0.3679,-0.6065
-0.4650,-0.5544
0.3710,-0.6523
0.7283,1.6658
2.1122,0.9804
-1.3573,-2.0680
-1.0226,-2.1921
1.0378,2.1033
-0.3898,-1.0702
-1.3813,-3.1070
0.3155,1.1287
1.5532,2.9951
0.7079,1.3802
1.9574,2.0960
0.5045,-0.3550
1.8645,1.1123
-0.3398,0.8898
-1.1398,0.0110
-0.2111,-0.8191
1.1902,1.9964
-1.1162,-0.8991
0.6353,0.2618
-0.6014,-1.4334
0.5512,0.8381
-1.0998,-2.9187
0.0860,-1.4871
-2.0046,0.0111
-0.4931,-0.5651
0.4620,3.0910
-0.3210,-0.5643
1.2366,1.4098
-0.6313,0.2919
-2.3252,-2.5038
-1.2316,-1.7533
1.0556,2.4876
-0.1132,-0.9833
0.3792,1.1868
0.9442,0.4336
-2.1204,-1.3769
-0.6447,0.2032
-0.7043,-1.5342
-1.0181,-0.4851
-0.1821,0.8508
1.5210,0.4690
-0.0384,0.3237
