-0.4326,-2.1037
-1.6656,-0.6647
0.1253,1.4501
0.2877,-0.3298
-1.1465,2.7019
1.1909,-1.6349
1.1892,-0.5363
-0.0376,0.5472
0.3273,1.4926
0.1746,-0.4552
-0.1867,-0.4964
0.7258,1.2353
-0.5883,0.0409
2.1832,0.7485
-0.1364,1.2308
0.1139,0.3049
1.0668,1.0778
0.0593,0.7652
-0.0956,-1.3196
-0.8323,-0.5092
0.2944,0.5551
-1.3362,-1.9576
0.7143,-0.7605
1.6236,-2.4439
-0.6918,-0.6594
0.8580,-0.1148
1.2540,0.3001
-1.5937,-0.5840
-1.4410,-3.0737
0.5711,1.5510
-0.3999,-0.4074
0.6900,1.4281
0.8156,-1.3532
0.7119,0.9040
1.2902,0.5417
0.6686,-0.4650
1.1908,2.4304
-1.2025,2.0205
-0.0198,0.7973
-0.1567,0.0310
-1.6041,0.5407
0.2573,0.6839
-1.0565,-0.5901
1.4151,-0.2611
-0.8051,1.5171
0.5287,1.0073
0.2193,0.3034
-0.9219,-0.8171
-2.1707,-0.4912
-0.0592,0.8675
-1.0106,0.3608
0.6145,-0.0804
0.5077,0.7493
1.6924,-1.7920
0.5913,1.2132
-0.6436,-0.0605
0.3803,-0.3925
-1.0091,0.6095
-0.0195,0.6436
-0.0482,1.0195
0.0000,0.9344
-0.3179,1.2286
1.0950,-0.2495
-1.8740,-0.7076
0.4282,-0.5938
0.8956,-0.2623
0.7310,1.2428
0.5779,-1.5489
0.0403,-0.3868
0.6771,0.2751
0.5689,0.8262
-0.2556,-0.9793
-0.3775,-0.1043
-0.2959,0.1278
-1.4751,0.0625
-0.2340,0.3716
0.1184,-0.1040
0.3148,-0.6968
1.4435,-0.3868
-0.3510,0.0161
0.6232,1.3692
0.7990,0.4169
0.9409,0.0687
-0.9921,0.2942
0.2120,0.4726
0.2379,1.7827
-1.0078,0.2606
-0.7420,1.5107
1.0823,0.3170
-0.1315,0.8035
0.3899,0.5809
0.0880,1.7786
-0.6355,-0.9381
-0.5596,-0.9167
0.4437,0.3760
-0.9499,0.9098
0.7812,0.1542
0.5690,-0.2023
-0.8217,1.4887
-0.2656,-0.6216
-1.1878,0.8095
-2.2023,1.9288
0.9863,0.3961
-0.5186,-0.8614
0.3274,2.4319
0.2341,-0.8405
0.0215,0.2805
-1.0039,0.8204
-0.9471,1.2278
-0.3744,-0.0636
-1.1859,0.6453
-1.0559,-1.7713
1.4725,0.0596
0.0557,-0.7602
-1.2173,-1.6909
-0.0412,1.1037
-1.1283,1.4625
-1.3493,0.2362
-0.2611,-1.0977
0.9535,2.4152
0.1286,-0.4021
0.6565,0.9141
-1.1678,-0.1360
-0.4606,1.3142
-0.2624,0.3224
-1.2132,-0.4765
-1.3194,0.0762
0.9312,-0.1051
0.0112,1.4170
-0.6451,0.7079
0.8057,0.3679
0.2316,-0.6028
-0.9898,-0.8521
1.3396,0.6551
0.2895,1.4702
1.4789,-0.8104
1.1380,-1.2762
-0.6841,1.7223
-1.2919,0.1019
-0.0729,-0.8020
-0.3306,-1.2508
-0.8436,1.2377
0.4978,1.5282
1.4885,1.7769
-0.5465,0.6312
-0.8468,0.0833
-0.2463,2.1400
0.6630,1.2635
-0.8542,-1.7506
-1.2013,-0.0144
-0.1199,2.4681
-0.0653,-0.6692
0.4853,0.2599
-0.5955,-0.3723
-0.1497,1.3186
-0.4348,-0.6531
-0.0793,0.0622
1.5352,-0.7359
-0.6065,-0.1793
-1.3474,1.0847
0.4694,0.1369
-0.9036,-0.0156
0.0359,-0.9385
-0.6275,-1.4781
0.5354,0.3619
0.5529,0.4778
-0.2037,0.3217
-2.0543,-1.8776
0.1326,0.6805
1.5929,0.2334
1.0184,1.2395
-1.5804,0.1257
-0.0787,0.1797
-0.6817,-0.6051
-1.0246,-1.0369
-1.2344,-0.2953
0.2888,1.4561
-0.4293,1.8025
0.0558,-1.3336
-0.3679,0.3873
-0.4650,-0.0228
0.3710,0.1106
0.7283,0.8128
2.1122,-1.0091
-1.3573,-1.0046
-1.0226,0.2830
1.0378,0.2898
-0.3898,-0.2473
-1.3813,-0.2189
0.3155,0.8987
1.5532,-0.6422
0.7079,-0.1804
1.9574,0.7179
0.5045,0.3014
1.8645,1.5489
-0.3398,-0.0442
-1.1398,-0.0297
-0.2111,-0.3821
1.1902,-0.5539
-1.1162,0.9324
0.6353,-1.3158
-0.6014,-0.3015
0.5512,-2.5996
-1.0998,0.7801
0.0860,0.6029
-2.0046,0.9428
-0.4931,-1.0239
0.4620,-0.0678
-0.3210,0.0818
1.2366,-1.7670
-0.6313,-1.7813
-2.3252,-0.6604
-1.2316,1.3514
1.0556,2.1364
-0.1132,0.1668
0.3792,-1.7052
0.9442,0.2765
-2.1204,0.3945
-0.6447,-0.0986
-0.7043,0.1764
-1.0181,-1.8379
-0.1821,-1.5023
1.5210,0.8192
-0.0384,-0.2346
1.2274,-1.6316
-0.6962,-0.3179
0.0075,-0.7963
-0.7829,0.6908
0.5869,-0.0420
-0.2512,0.3240
0.4801,0.5065
0.6682,-1.0286
-0.0783,0.0994
0.8892,-0.1164
2.3093,0.6892
0.5246,1.8833
-0.0118,0.3254
0.9131,-0.0952
0.0559,0.0312
-1.1071,-0.6138
0.4855,-1.7313
-0.0050,0.4788
-0.2762,-0.4478
1.2765,0.3868
1.8634,0.0530
-0.5226,-0.4861
0.1034,0.2445
-0.8076,0.7183
0.6804,0.1535
-2.3646,0.1338
0.9901,-1.0062
0.2189,1.3065
0.2617,1.1991
1.2134,-2.5773
-0.2747,-2.0863
-0.1331,0.3861
-1.2705,-0.8610
-1.6636,-1.2308
-0.7036,2.6416
0.2809,-0.9044
-0.5412,-1.2233
-1.3335,0.3032
1.0727,-0.7301
-0.7121,-1.1436
-0.0113,-1.4132
-0.0008,-0.5918
-0.2494,0.5189
0.3966,-1.4928
-0.2640,-0.0867
-1.6640,-0.0126
-1.0290,-0.3459
0.2431,0.9863
-1.2566,0.6433
-0.3472,2.9199
-0.9414,-1.2486
-1.1746,0.1571
-1.0211,0.7887
-0.4017,-0.5771
0.1737,0.5276
-0.1161,1.6717
1.0641,0.8001
-0.2454,0.8838
-1.5175,-0.2242
0.0097,0.2970
0.0714,-0.5210
0.3165,-0.1554
0.4998,-0.0985
1.2781,0.9972
-0.5478,0.4345
0.2608,-0.0257
-0.0132,-0.3799
-0.5803,-0.2424
2.1363,-1.1651
-0.2576,0.7566
-1.4095,1.1642
1.7701,-1.0235
0.3255,1.7016
-1.1190,-0.4942
0.6204,0.1727
1.2698,0.3541
-0.8960,-0.2463
0.1352,-0.1457
-0.1390,-1.1690
-1.1634,-0.0220
1.1837,0.6183
-0.0154,1.8659
0.5362,0.0819
-0.7164,1.6080
-0.6556,-0.3807
0.3144,-1.2996
0.1068,-0.7240
1.8482,-0.5650
-0.2751,0.6217
2.2126,-1.3355
1.5085,-0.1231
-1.9451,-1.1028
-1.6805,-2.7532
-0.5735,0.2520
-0.1858,-0.8581
0.0089,1.1354
0.8369,-0.2979
-0.7223,1.1543
