-0.4326,-0.4157
-1.6656,1.7808
0.1253,1.2047
0.2877,2.4708
-1.1465,3.5799
1.1909,3.7194
1.1892,1.1440
-0.0376,0.5043
0.3273,-0.0121
0.1746,0.0286
-0.1867,-0.3978
0.7258,0.3319
-0.5883,1.3315
2.1832,5.2349
-0.1364,-1.3463
0.1139,0.2867
1.0668,3.7847
0.0593,-0.0502
-0.0956,0.4817
-0.8323,-1.3872
0.2944,-0.7158
-1.3362,1.3286
0.7143,0.7041
1.6236,3.5255
-0.6918,-1.1131
0.8580,0.4142
1.2540,0.8687
-1.5937,1.7957
-1.4410,2.4477
0.5711,1.7635
-0.3999,0.6198
0.6900,1.1368
0.8156,1.7896
0.7119,1.4862
1.2902,0.3483
0.6686,0.4238
1.1908,1.5526
-1.2025,3.8540
-0.0198,0.9021
-0.1567,0.1007
-1.6041,2.9348
0.2573,-1.9925
-1.0565,-1.2159
1.4151,1.6317
-0.8051,1.9339
0.5287,0.8366
0.2193,-0.1321
-0.9219,0.8142
-2.1707,6.6462
-0.0592,1.3091
-1.0106,0.6656
0.6145,0.0499
0.5077,0.3409
1.6924,3.2977
0.5913,-0.8734
-0.6436,-2.3217
0.3803,-0.3904
-1.0091,3.2273
-0.0195,-0.6054
-0.0482,1.4375
0.0000,1.1948
-0.3179,0.8442
1.0950,1.0776
-1.8740,3.4807
0.4282,-0.8197
0.8956,-0.2359
0.7310,1.1629
0.5779,1.2017
0.0403,2.0734
0.6771,-0.1360
0.5689,0.9099
-0.2556,1.5910
-0.3775,2.2856
-0.2959,-0.6585
-1.4751,0.6445
-0.2340,-0.1585
0.1184,0.5066
0.3148,-0.2242
1.4435,2.9059
-0.3510,-1.2911
0.6232,1.5321
0.7990,1.6175
0.9409,1.3778
-0.9921,2.2421
0.2120,0.6391
0.2379,0.5111
-1.0078,-0.4023
-0.7420,-0.3693
1.0823,-0.2768
-0.1315,-1.4640
0.3899,0.2493
0.0880,-0.2185
-0.6355,0.0866
-0.5596,0.9472
0.4437,0.2358
-0.9499,0.8859
0.7812,1.0598
0.5690,-0.1986
-0.8217,-0.3799
-0.2656,0.0227
-1.1878,0.9118
-2.2023,6.4777
0.9863,0.7339
-0.5186,-0.6927
0.3274,-0.0455
0.2341,1.7378
0.0215,1.5556
-1.0039,-0.0423
-0.9471,0.9938
-0.3744,0.3918
-1.1859,3.6535
-1.0559,1.4254
1.4725,4.1598
0.0557,-0.1162
-1.2173,1.2091
-0.0412,1.4462
-1.1283,1.1987
-1.3493,1.4580
-0.2611,-0.7089
0.9535,0.6590
0.1286,-0.4021
0.6565,1.8458
-1.1678,0.5164
